PM2.5,PM10,SO2,NO2,CO,O3
27.597540525433203,60.55080510827318,2.9918572225320688,15.891609977324263,0.4267023675310034,29.17106017191977
26.74250832408435,52.75027442371021,3.083269336258914,16.870277777777776,0.47055,31.879932356257047
29.30577576443941,53.38001098297639,3.048902305159166,18.325540166204984,0.5199388209121246,32.66887379739672
30.07073030477286,55.741340782122904,3.263852097130243,21.39994382022472,0.5938637632607481,28.138426191843767
30.339918651946544,56.66500553709856,3.668909899888765,20.744876126126126,0.550477259966311,26.56845407872219
35.43090379008746,66.21641371557054,3.6901360544217683,18.896583143507975,0.499189497716895,27.88933951332561
24.97700471698113,51.301008968609864,2.865486725663717,17.413560267857143,0.49964804469273744,18.514562002275312
33.3774011299435,70.41008403361344,3.4981450252951096,15.157199100112486,0.6213080407701019,37.64618055555555
33.86212624584718,72.4434014356709,3.275759249033683,15.662458471760798,0.5248383500557413,36.97842135150483
27.423882286361064,58.8643018018018,2.899259259259259,14.873162393162394,0.46790868094701243,31.785971014492755
35.02157864849517,68.82985915492958,2.970453241537579,17.391984081864695,0.508969014084507,30.979186046511625
23.330341113105924,63.59691252144082,2.2295733489187612,14.633737024221453,0.49042261564820105,20.960620245757752
13.890345649582837,33.313171283210856,2.265169833045481,16.242018244013682,0.4085747126436781,22.73645833333333
14.889486260454003,36.69674887892376,2.093483146067416,14.56103526734926,0.33802160318362706,27.727136258660508
22.79498861047836,50.244296048970504,3.079977691020636,17.598882057015093,0.45698475437605873,26.836004579278764
22.9135317237507,50.169800884955755,2.8804972375690605,16.80349030470914,0.47054311310190367,26.274191718661374
23.704064109902692,49.17992103778906,2.451916572717024,13.334578381437465,0.42825913242009134,31.546269519953732
33.21927846674183,64.52849162011174,2.623473389355742,15.831599552572708,0.4511651583710407,27.65619266055046
28.590673575129532,58.07321225879682,2.874309859154929,16.95453514739229,0.4465413105413105,27.143146327356853
27.153225806451612,54.27768409218662,3.184834918858422,16.976582633053223,0.45455674760022585,27.386762177650432
39.27943661971831,71.5649496080627,3.376340519624102,19.820547180346175,0.5524078212290503,25.807535410764874
40.66835871404399,71.86025712688652,3.4437395659432384,19.51526845637584,0.5253828828828829,24.656979405034324
34.579387186629525,66.1044776119403,3.2678610804851154,17.75749167591565,0.5213854748603352,25.374985851726088
26.990872789503708,52.186941964285715,2.930323299888517,16.170753655793025,0.5570774448841154,23.92491408934708
26.406360424028268,58.217213114754095,3.2096221959858324,16.196028880866425,0.6319558735837806,31.637583485124466
35.35808109651628,66.88990302338847,3.5195988538681946,17.406966033390905,0.612754212667054,33.81436138905238
36.65314285714286,68.82279909706546,3.777142857142857,16.784735023041474,0.5522093695777907,34.121779859484775
26.87400228050171,55.612073784237005,3.331879194630872,16.112387387387386,0.4669767441860465,28.907979334098734
23.40727489564699,43.4890756302521,2.6196638655462188,17.14828747894441,0.5434715909090909,25.78786658999425
25.971006253553156,44.59956116291826,2.9069665386725174,15.37493143170598,0.5490222222222222,31.186880630630633
19.61943793911007,37.66885964912281,2.6322916666666667,12.626659352715306,0.3712944444444445,29.910754504504503
14.533908754623921,33.72463768115942,2.7901497695852533,15.27514450867052,0.3730292397660819,26.68848664688427
18.32837528604119,44.408300616937744,3.179056709713644,17.439739966082534,0.44133105802047784,26.366532258064517
21.006802721088434,49.88297872340426,2.7894354387926215,17.171661971830986,0.46161199095022626,25.784936998854526
20.15349630471859,44.925615212527966,2.632481954469739,16.067207610520423,0.433159078133783,26.411022272986862
24.925085130533486,57.86054233536248,2.3258153676064124,14.702063580591188,0.5201511758118701,30.420566572237963
25.191547749725576,59.03791208791209,2.6737650933040618,15.107425742574257,0.43320912124582867,31.902423900789177
24.66593164277839,60.3001649257834,2.8624451754385967,13.366721672167218,0.40754454342984414,38.84213197969544
30.744457409568263,72.24531615925059,3.7068381063705433,15.882613837965701,0.44588618850029643,37.22816985645933
23.99943117178612,55.68566591422122,3.3099494097807756,17.12262979683973,0.4125042686397268,30.733602305475507
18.58799769186382,44.88552188552188,2.6866442199775533,15.877752682100509,0.3774585950885208,31.206336405529953
21.010095344924284,48.04171301446051,2.4222036727879797,13.501672240802675,0.3959817351598173,38.13344748858448
23.766016713091922,50.41639163916392,2.682297965915338,13.859273527793064,0.4120496894409938,32.75584415584415
22.39199097574732,44.46696035242291,2.436749311294766,12.147016574585635,0.35929824561403506,34.449321266968326
31.265386787125916,55.94432194046306,2.9608695652173913,15.251749028317603,0.45955907292255516,30.103223981900452
28.602579852579854,59.81455399061033,2.615601173020528,12.554734961286481,0.47074519230769235,28.21088807785888
15.196906603212373,38.3125,2.5309192200557105,10.07732426303855,0.32355097365406643,33.53390607101947
15.085829493087557,39.841059602649004,2.338453038674033,10.329287305122495,0.31320882852292026,31.087457627118646
18.67726737338045,43.63222908478383,2.42669256381798,11.088901282766313,0.3873352435530086,34.4237414187643
21.059158134243457,49.0965940815187,2.752970571904498,14.85061111111111,0.4178875638841567,30.348266060261512
26.754424778761063,63.98675496688742,2.8500827357970215,17.564258135686707,0.48074745186862966,23.513355970571588
31.70426487093154,59.47182320441989,2.6761002785515324,14.909845132743364,0.47442994895065227,23.811798071469084
37.84650112866817,78.60011217049916,2.9802019068984857,13.265286443562111,0.5246091954022989,38.07857142857142
32.88864017907107,73.54930362116991,3.0360893854748605,14.855335968379446,0.42727945361411496,37.70497996565541
22.002267573696145,58.205128205128204,2.926091825307951,16.00350480497456,0.3872747875354107,30.863176064441884
18.44457831325301,45.67708925525867,2.0587301587301585,11.580387685290765,0.400586186883343,31.555723416618246
43.95686719636777,76.65328054298642,3.4029378531073444,14.310821529745041,0.5212066974595843,41.29029462738301
36.75480225988701,65.09905921416713,3.1855481727574753,14.892354570637119,0.46065168539325846,35.421217292377705
24.154969118472767,48.386138613861384,2.8272228320526893,13.057567418822234,0.37834632516703787,35.618412162162166
20.955568720379148,47.44729178800233,2.951099537037037,15.485183033120279,0.41010550996483003,36.315407495538366
25.299721448467967,56.765616362631285,3.1015512465373964,17.010379464285712,0.43117845117845116,40.006480955088115
26.35827664399093,55.685793871866295,2.9943490304709144,17.62071468453378,0.4398988764044944,37.377872582480094
34.85088218554354,64.11616161616162,3.236074872376631,21.986840612592175,0.5564029595902106,34.52701612903226
25.831415420023013,50.1672335600907,3.407956496851746,21.834079173838212,0.5326261467889908,30.980957943925233
41.10366197183099,82.11928651059085,2.7583566238121855,16.345143177989893,0.4767518455423055,37.73914040114613
38.75233902036324,75.60845689181768,3.120729684908789,14.810176991150442,0.4809364548494983,43.78922121896163
36.038163387000594,65.38986013986013,3.8270857814336074,21.430242173656232,0.5638151658767773,30.058869512928442
26.60248447204969,60.5695991091314,2.748850252383623,14.317925591882751,0.43928490990990987,36.92789503707929
24.943768115942028,52.24471126357919,2.910884353741497,19.879735175590096,0.5799942824471126,20.180220417633407
18.785334121821407,40.71201814058957,2.3506741573033705,16.07858757062147,0.5351305334846765,18.424913693901036
17.189479976090855,33.72104962920707,2.2908267270668174,17.318628571428572,0.5006995412844036,24.80127684271619
15.566901408450704,28.472176308539947,2.0589658965896587,15.771080332409971,0.3970446927374302,28.603109101187112
17.117819460726846,32.92448639644642,1.9039889196675899,11.643659621802001,0.33386043894203715,36.94638999431495
32.68837731611454,60.69950193691201,2.774681440443213,13.817902955939767,0.4335955056179775,41.587471131639724
35.409937888198755,62.082644628099175,3.126486784140969,15.537527839643653,0.4516145251396648,39.392002268859905
26.099943534726144,51.327796234772975,3.076923076923077,19.155807522123894,0.5061718749999999,32.58800904977375
37.21150592216582,89.01902630106323,3.454641467481934,18.130925507900677,0.4885087225661227,43.13428734974242
29.665723981900452,68.89491525423729,3.6331092436974792,19.497444633730836,0.4785820045558086,37.76812428078251
34.53048780487805,68.79072335726119,4.212037548315847,24.141140642303434,0.6352378287632905,32.0482132728304
37.25639599555061,67.42299229922992,3.515414152495886,19.351409618573797,0.6196549805230941,34.04115990990991
23.927586206896553,51.4722536806342,2.2735410764872523,15.164171428571429,0.41450768355150824,37.30860774119006
35.45083798882681,66.61974200785194,3.155629877369008,19.79685569904548,0.476936122102883,35.38899030233885
31.650345622119815,50.10967379077616,2.983990980834273,21.882279202279204,0.5531768746422439,30.07729636048527
32.48454187745925,54.61209766925638,3.2945961002785515,21.211777902411665,0.5867625493513818,35.752637614678896
32.16559766763849,53.51847704367301,3.003755605381166,20.5068887634105,0.6126357466063349,34.15554279149914
21.032979976442874,41.749021799888204,2.442286348501665,14.076201243640474,0.4378290213723285,43.1264655663062
31.740888382687928,60.232093281510274,2.691569606211869,13.690034364261168,0.46673044456949914,40.23065527065527
31.093856655290104,57.00837988826816,2.7421840354767184,15.655103211009175,0.47229425028184896,35.83738584474886
19.448800468110004,42.116056338028166,2.3001118568232664,13.976782658300056,0.37711854792966537,40.89730967372639
22.457762557077626,53.11030235162374,2.9213169642857144,15.10990888382688,0.36685456595264937,39.156057142857144
21.576638176638177,42.300223214285715,2.8263596004439515,19.925969645868467,0.4637661607644744,28.889263278126784
22.043202764976957,40.58852730281302,2.974944690265487,16.943894203714123,0.42147421524663675,34.96311010215664
33.07251264755481,57.778327832783276,3.5891698735568993,17.48474669603524,0.4765277777777778,31.210033821871477
27.962449451184288,50.35505617977528,2.971676948962423,14.195620437956205,0.4308006814310051,31.17554660529344
28.00361663652803,53.2232722976964,3.452491103202847,18.80968320382546,0.5604976019184652,28.253503960999392
26.305352112676058,54.70128419877164,3.2212,15.693986254295533,0.5261433447098977,34.45769452449568
23.85852823730747,50.43167875069715,3.119726339794755,14.623155505107832,0.5031492027334852,46.699195402298855
19.035610040863983,40.95804988662132,2.7041450777202076,15.084137931034483,0.4322196664749856,41.212799532437174
20.928936895963616,46.89614740368509,3.818294748729531,16.097025813692483,0.4867934165720772,43.003919308357354
18.129597197898423,40.110244988864146,2.2157687991021326,13.454565578306587,0.42954647256438966,41.12581196581197
25.992688413948258,53.32123212321232,2.387534321801208,15.27433774834437,0.5022178988326849,34.73785915492957
29.417058823529413,71.25072886297376,3.2144102266124346,16.761915887850467,0.5057863849765258,45.96043036461447
35.24761904761905,81.88015607580824,3.4480963045912656,17.51309255079007,0.5203703703703704,53.629063756461804
40.99721448467967,83.59408151870464,4.092311977715878,20.50713489409142,0.5636384053902302,44.63116438356165
42.213123948401574,79.9501400560224,4.0937604456824515,21.049410443571027,0.5915151515151514,37.79061247853463
29.62146566647432,57.73172103487064,2.9082770270270273,16.26402677077524,0.48024089635854345,32.01671420422134
30.086369770580298,53.781068898905346,2.129636711281071,13.149808673469389,0.4063202065848935,55.461125654450264
38.30843237125071,65.01060267857143,2.8681691708402894,13.717650334075724,0.4420011242270939,56.4733371559633
30.512236767216848,55.370390753990094,2.56534435261708,12.789790286975716,0.3890691192865106,56.91966743119266
27.864358683314414,51.890358126721765,2.6827453142227125,11.832908587257618,0.37027359017308764,56.22041049030787
28.807360552041402,54.80167597765363,3.1284913067863154,15.907692307692306,0.4428376844494892,44.80989643268125
31.940306992609436,61.785874439461885,3.964217071791973,21.075950085082248,0.5518710781517399,34.55814492753623
29.23323943661972,60.91046446558478,3.893662366797532,20.728266965788,0.5576888387824126,26.774112256586484
22.58974358974359,49.395348837209305,3.4202209944751383,14.91703539823009,0.436664798206278,28.145433919455474
22.27111111111111,47.62541436464088,3.4347292015633726,12.673552338530067,0.3770667414469995,23.759671015314805
15.348961424332344,38.40930232558139,2.9701866977829634,11.200356083086053,0.358204826368452,18.321206690561528
13.552315608919383,31.239420935412028,2.652649191299498,12.807069555302165,0.36705417607223473,19.840114285714286
18.806732443412653,35.82283464566929,2.827463193657984,16.078896473265075,0.45994334277620397,35.96342725704428
28.70215175537939,54.70262716601453,2.8162660704304083,19.387577639751555,0.5528281690140845,39.577111240535814
28.334854535082716,53.17660292463442,3.522994952327538,23.172957746478872,0.6936002271436684,31.48176538908246
30.19082260772244,55.6327557294578,3.845353982300885,19.046703910614525,0.63771476698484,32.50483229107447
28.250141482739107,50.22128378378378,3.2468298109010014,14.95287228109314,0.5161564434440068,26.20165430690245
17.487658037326913,38.67738095238095,3.3811499703615886,13.025403466826061,0.4097724550898204,18.07223917022575
18.94788087056128,40.63492063492063,2.67843696520251,11.639861751152074,0.34553375649163304,23.706600467289718
32.53178206583428,58.58806978052898,3.2179400113186194,14.083785343335258,0.4376514285714286,35.13007518796993
21.468097120271032,41.159217877094974,2.970389170896785,13.116027475672581,0.3993044469783352,22.365437788018433
15.523619806488332,32.39031180400891,2.532772166105499,10.980528981429377,0.3326836158192091,23.740830449826987
17.330708661417322,37.29123000551572,2.0113673805601318,13.68226872246696,0.3702056698165648,42.21684507042253
21.453683035714285,47.23474436503573,2.659023587493143,13.3940756993966,0.39805787423483585,45.21493799323563
27.21643059490085,54.056401579244216,2.872315436241611,18.2127562642369,0.5639707536557931,39.60547235023042
36.545300113250285,69.19876473891073,4.16877802690583,21.176683644595357,0.6665915492957747,35.31013241220495
33.47463556851312,60.61998870694523,3.4772988505747127,17.081666666666667,0.5780480824270178,32.30499709471238
15.339633786178382,32.40850587576944,2.4842753217683264,14.158338044092707,0.33198979591836736,39.53275663206459
15.495433789954339,40.11988636363636,3.1023809523809525,14.626273611906123,0.3633447880870561,52.76203488372093
18.935825892857142,45.694058856191006,3.5545454545454542,16.22254464285714,0.3928330522765599,53.44242074927954
23.47772828507795,46.20710716268739,3.231163816878103,14.578555555555557,0.4156959195081051,53.811981828506525
24.35764294049008,46.117612977983775,3.1449074074074073,14.398131932282546,0.4340645161290323,46.80177830468287
24.79222972972973,48.46406685236769,3.4226004464285715,16.895826186392224,0.48399660825325047,34.22546082949309
29.451392836839112,54.56917885264342,4.350537634408602,16.214899713467048,0.46769054441260743,30.069212827988338
28.89589195272932,53.55164712451145,3.701463963963964,14.330141643059491,0.4387194080819579,27.941288096607245
27.176634991615426,49.785594639866,3.973284997211378,14.328595505617978,0.425316384180791,24.12346880366342
25.327201783723524,48.07464324917673,3.205723720418272,12.544793388429751,0.4093107281823235,36.18313592780598
23.844192634560905,58.31053502482074,3.686123348017621,10.535991140642304,0.3571866295264624,42.802035048049746
26.315664085765338,76.56893542757417,3.3674956622325043,13.004147196261682,0.4058699472759227,36.61347181008902
15.040603248259862,37.62159154145799,2.8313333333333333,13.116345062429058,0.37348510399100615,21.87763157894737
19.421787709497206,41.303740926856506,3.5038910505836576,13.783720930232558,0.3773063973063973,32.780125642490006
26.179213483146068,50.79408482142857,3.8667594654788418,14.75576923076923,0.4280417607223476,35.71337142857143
19.753688989784337,44.4601226993865,4.014468558708959,14.45429052159282,0.39408680947012403,22.4638698630137
14.131564088085828,32.93911135490949,2.642590559824369,11.92,0.31524261015058563,23.649068322981368
17.27825099375355,33.42573163997791,3.4821487603305785,11.711430149088901,0.3436480446927374,37.24490373725934
16.988412514484356,33.665544332211,3.229299719887955,11.656440677966103,0.3341733181299886,37.2823019086177
10.942754919499105,23.38795045045045,2.789734912577552,14.995316961736151,0.34345911949685537,30.2864161849711
13.530029154518951,31.685665914221218,2.981214848143982,12.89398752127056,0.3345899772209567,45.52065972222222
20.311373873873872,46.91270285394516,3.1289740698985344,13.942045454545454,0.36216277746158226,45.62254503195816
23.12800447177194,46.775193798449614,2.682431678750697,14.544649859943979,0.408728094968909,37.94806157354618
14.626146788990825,29.367403314917127,2.316685082872928,11.582382271468145,0.348505039193729,36.81050539466212
15.178861788617887,33.293436293436294,2.756094870380585,10.201874310915105,0.3132924107142857,36.53789592760181
14.194513715710723,32.955320399764844,3.2183197199533256,11.307719298245614,0.3200649350649351,33.23287425149701
15.96211251435132,35.787709497206706,3.0097044060234244,11.399155405405406,0.3273559322033898,28.677969018932874
12.109458655562165,27.775280898876403,2.6130925507900673,11.131498297389331,0.31492877492877497,21.434262485481998
13.53247513165594,31.48328611898017,2.5958988764044943,12.947981807845366,0.3545532157085942,30.64788895315211
16.7709049255441,37.57796610169491,3.591834451901566,14.614171883892999,0.3866439909297052,41.249108683151235
19.92501398992725,41.838178826110806,2.9495609220636667,13.550359712230216,0.3827904391328516,43.93372948500283
19.955131800336513,39.04722679846238,2.9918681318681317,10.914333148865524,0.3695821727019499,48.386230248306994
17.92780429594272,37.79770773638968,3.2186605609616485,10.157694524495676,0.3334280742459397,42.791999999999994
13.985268120212138,28.836263736263735,2.632272228320527,9.676841517857143,0.3266907675194661,29.454704225352113
12.278956943602184,26.73259052924791,2.939520624303233,10.873577464788731,0.3587789711701526,23.556114285714283
10.950266429840141,27.871364653243848,2.5962900505902193,10.008280982295831,0.3169104308390023,18.12267508610792
9.124691358024691,26.023242630385486,2.1648816234498307,9.737119908204246,0.28997142857142855,21.050464576074333
9.68212739641311,23.218377765173,2.3367018323153803,12.531670403587444,0.33297129994372543,22.05752718946766
8.890664961636828,19.58160403813797,2.0588138385502472,11.382762430939225,0.34861358574610246,23.68859401468097
16.028186274509803,34.262003556609365,2.801759530791789,12.63787788974511,0.4063620178041543,23.21169766046791
18.4114968696642,39.24020156774916,3.3132435465768797,12.530439684329199,0.3899659863945578,23.99287356321839
14.418088737201366,32.22240802675585,3.214876957494407,10.465921787709497,0.31129702414373944,20.929273870783305
16.182603686635943,34.10304709141274,4.123415977961432,11.029159710628827,0.30148603351955305,22.80357548240636
19.583096993760634,38.711442786069654,3.5393670183231536,11.69108138238573,0.3429418344519015,26.533200908059023
15.632825719120135,35.37061403508772,3.3040198237885465,10.84595791805094,0.3188722222222222,21.562119503945883
11.46064139941691,30.97693574958814,2.932785087719298,8.91934065934066,0.2660478043357421,19.225014084507045
9.786824114356744,29.007571345369833,2.984718969555035,10.303335283791691,0.3196515062020082,20.192399760622383
9.396151293961513,29.775534441805224,2.718757467144564,10.148637189582072,0.30766908212560384,17.909040590405905
7.610363391655451,21.478362573099414,1.940882694541231,10.131529411764705,0.2776823529411765,15.445201421800947
7.092899800928998,17.19162363740677,2.1657760090960774,13.628409090909091,0.3211639908256881,23.309529343404996
8.641581632653061,21.146493212669682,2.1259009009009007,12.589835320840432,0.3745625,18.85756351039261
7.300066533599468,18.401666666666667,1.9500275785990073,11.004961411245866,0.31256281407035175,23.678607809847197
7.443569553805775,17.240855374226225,2.0681318681318683,9.75886603668705,0.29477171492204896,19.087034949267192
10.173615432482887,26.40740740740741,2.7327906976744183,11.402099125364431,0.44878876535985956,12.714446417998817
9.833333333333334,26.868377021751254,2.7041829336307868,10.332791479820628,0.336600790513834,13.848246118458883
10.448740480374926,27.040632054176072,2.8196610169491527,10.465754985754987,0.33372199885123494,16.859861591695502
11.345369831100758,27.20056657223796,3.548967057509771,11.288448471121178,0.31154937570942115,18.12576018359151
11.447491248541423,26.555237550085863,2.9684684684684686,10.248279751833051,0.2956776765375854,17.344994246260068
10.258550724637681,25.422991071428573,2.530072666294019,8.707055555555556,0.2774040632054176,17.71934931506849
9.029593094944513,24.044109436069235,2.2299217002237137,7.010067114093959,0.2206458923512748,18.384977064220184
9.76923076923077,27.09480296973158,2.2873061458931647,8.12753456221198,0.24219907407407407,19.489241622574955
10.692307692307692,28.09645554909936,2.6968676122931443,8.96749703440095,0.2539940652818991,18.00804804804805
13.88698224852071,31.57687861271676,3.342607683352736,10.391918604651162,0.2708695652173913,23.301049562682216
16.92920353982301,35.394026421596784,3.7820303383897316,12.157928613224108,0.3059456333140544,24.93268779342723
16.701660735468565,34.491107286288006,3.4225043277553375,13.106774753908512,0.3533101851851852,25.969734513274336
10.815318097591106,27.696986924388856,3.0345756880733945,9.862755102040817,0.2838095238095238,20.572891215823155
8.441326530612244,22.14625850340136,2.4479591836734693,8.340500568828213,0.25331038439472175,17.475116279069766
8.601537475976938,20.980266976204295,2.566609392898053,9.16123271889401,0.2876501154734411,18.766549707602337
10.16970802919708,25.395535203205494,2.563988603988604,10.99814385150812,0.31455645161290324,18.140185830429733
10.049662783568364,26.65988372093023,3.1987297921478057,10.897212543554007,0.3272980825101685,20.883716814159293
12.016949152542374,29.357798165137616,3.3331797235023037,10.83889521640091,0.3166096866096866,20.677803602556654
9.358047016274865,24.932532875929102,2.9038263849229016,11.113299377475949,0.30374288964732654,16.51576524741082
9.103969754253308,24.377434135166094,2.7165707710011504,10.082214572576017,0.2917738231917336,17.517497103128623
9.420440636474908,24.241637831603228,2.7835942028985508,9.042403235124205,0.2822794959908362,18.257725947521866
10.662145499383477,27.794285714285714,3.50536756126021,10.554795321637428,0.31210312862108924,18.15745305164319
12.196632591701745,30.526881720430108,3.422190201729107,12.746976744186046,0.3684907834101383,19.321263035921206
13.39153439153439,31.077228847245884,3.312313003452244,12.059324009324008,0.34256469235192644,21.525694034258713
12.79071170084439,29.52738927738928,3.2748963883955002,10.843618266978924,0.2964764705882353,23.28815393866506
14.112551561579258,30.33086138049059,3.37877223178428,11.011342592592591,0.3076061997703789,23.419416909620992
12.425787965616045,28.24468085106383,2.7251106194690267,9.185897435897436,0.2616134453781513,22.21816118047673
13.177631578947368,30.018099547511312,2.565968289920725,8.171875,0.24812676853423882,24.227866972477067
14.972320376914016,32.722033898305085,3.1126886528787034,12.274375000000001,0.3317181358787198,23.50934472934473
18.89659090909091,39.69489624228828,3.7156040268456376,12.124673851389677,0.3283333333333333,31.09367088607595
17.030699260943717,35.595518207282915,3.457361268403171,11.007621247113164,0.2948867497168743,27.5417816091954
17.059025787965616,34.92042889390519,3.296129766647695,10.631264501160093,0.28311680911680914,28.189762868710236
17.677230046948356,34.05266170578134,3.469595782073814,11.166098707403055,0.2929336437718277,28.720816085156713
16.275862068965516,32.356789444749865,2.9485148514851485,8.996850828729281,0.25988307349665923,25.892711864406778
17.053801169590642,32.272377814387696,3.098296703296703,8.539910813823857,0.25143095768374163,28.034723788049604
15.790108564535585,33.17622708456535,3.1852158486102895,10.469277108433735,0.2908682634730539,26.029197080291972
14.692717584369449,30.637037037037036,3.515074798619102,11.873270254287405,0.31296875,26.026470588235295
17.315352697095435,32.96059394631639,3.6763052208835343,13.8744880046811,0.3600807847663012,25.17090479006505
15.917350527549823,31.373303167420815,3.1416376306620206,10.673687247547605,0.30221461187214615,24.486038394415356
19.134929906542055,36.37702175125488,3.2142448512585813,8.923512747875353,0.26704416761041905,26.57063537492845
16.74983922829582,35.239263803680984,2.5049526989426822,6.727828054298642,0.20693213684800896,25.647722095671984
7.171097477845944,21.294255568581477,2.109338747099768,4.528554502369668,0.17688372093023255,25.263396004700354
8.985478547854786,25.462073324905184,2.639976275207592,10.847549909255898,0.3359881305637982,25.729873264936632
11.660365853658536,29.039520958083834,3.2781669585522475,12.526372963186482,0.39280232558139533,19.26038186157518
14.135552913198573,32.01650540694365,3.0385549132947975,14.280669800235017,0.44114430665163473,22.950809248554915
17.18233295583239,37.2358543417367,3.012107367218732,12.042481417953116,0.4077321328081035,26.2768174012593
16.7002849002849,36.98936170212766,2.825418060200669,11.20367439231204,0.37942696629213485,23.426693227091633
16.27194982896237,38.43019296254256,2.50383295194508,8.781217690982194,0.31861624649859943,21.1950314106225
14.569693464430307,35.17610062893082,2.7353784403669725,7.619850831899025,0.271013437849944,20.510504933255948
13.65863453815261,32.56214689265537,3.2674036281179135,8.605681818181818,0.2827868852459016,20.91761658031088
12.664395229982965,30.901463963963963,2.4525871766029246,8.428798185941043,0.28793103448275864,18.677006880733945
11.600806451612904,30.434611048478015,2.4820903954802263,8.133371824480369,0.2607766990291262,18.140648523451073
11.540150202195262,29.780418788907753,2.2541905855338693,8.352693208430914,0.2816945244956772,19.61474245115453
13.848122866894197,32.44257703081232,2.479636982416336,9.581802525832376,0.29201027984009137,21.758925476603117
14.715719063545151,33.558255107675315,2.7319822320932814,9.024750830564784,0.2789379541643376,20.46522972206466
13.863305322128852,30.158791208791207,2.6265511458915594,7.90305385896724,0.2451508379888268,19.018474576271185
11.585069444444445,26.292153589315525,2.7839164785553048,8.502918069584737,0.2637760270118177,17.58370497427101
11.85502776064158,26.291616766467065,2.837222870478413,9.133488914819136,0.27030516431924884,18.25487300649734
12.732034104750305,27.505086774386594,3.014436002337814,10.686395348837209,0.27049653579676675,21.2993471810089
16.03192106790482,31.594871794871796,3.6836875358989087,11.742668957617411,0.2828932261768083,24.806250000000002
19.76477337923121,35.00620767494357,3.7309803921568627,12.151638418079097,0.3100510493477028,29.73490511788384
20.26482213438735,35.61705685618729,3.8058889512058327,12.151764705882353,0.30547752808988765,27.18012600229095
16.369327972429637,29.861624649859944,3.6249718785151854,10.144825646794152,0.2677102272727273,25.672811059907833
17.21170904790065,40.12344983089064,3.0220068415051315,9.238768529076397,0.264346087949743,23.879248554913293
16.243992606284657,34.57604456824512,2.5975875933371624,8.891633466135458,0.2714877910278251,24.525115207373272
10.305988023952096,25.78956228956229,2.9032497149372865,10.986306818181818,0.31557703240477547,21.137456647398846
13.247674418604651,29.51309192200557,3.3155455059355567,12.911754587155963,0.3500339943342777,23.37106481481481
13.144783118405627,29.098552338530066,2.648872604284104,10.04856815578465,0.2875099262620533,24.699253731343283
20.469026548672566,36.63801652892562,3.042189218921892,9.569782971619366,0.2931734523145566,26.124420576596947
16.973949082297217,31.39178690344062,2.7938616071428575,8.707257617728532,0.2704024594745668,25.135637393767706
11.063511084481725,26.113687782805428,3.1559999999999997,10.143084803642573,0.2776627051499717,23.01971346704871
13.638011695906433,30.969359331476323,2.8741301907968575,8.401534963047185,0.24252237136465324,23.563822525597267
15.590546697038725,33.858501118568235,3.0300055772448413,9.248054145516074,0.2748015651201789,25.371420454545454
19.35954415954416,40.9463687150838,3.3392035894559733,10.531329479768786,0.3054728595411304,27.208708025042686
17.005672149744754,36.23522853957637,2.8243984331281475,12.47212643678161,0.3658780350084698,27.83487707261292
14.527586206896551,30.492941840767926,2.710606060606061,10.472237960339942,0.3248897682306388,28.768947671075328
